"Raw_df.Date","Raw_df.Station","daily_rainfall"
"8/2/2020","Toa Payoh",0
"9/2/2020","Toa Payoh",5.6
"10/2/2020","Toa Payoh",3.2
"11/2/2020","Toa Payoh",51.6
"12/2/2020","Toa Payoh",13.8
"13/2/2020","Toa Payoh",0
"14/2/2020","Toa Payoh",0
"15/2/2020","Toa Payoh",0
"16/2/2020","Toa Payoh",16.6
"17/2/2020","Toa Payoh",0
"18/2/2020","Toa Payoh",0
"19/2/2020","Toa Payoh",0
"20/2/2020","Toa Payoh",1
"21/2/2020","Toa Payoh",13
"22/2/2020","Toa Payoh",6.8
"23/2/2020","Toa Payoh",0
"24/2/2020","Toa Payoh",3.4
"25/2/2020","Toa Payoh",0
"26/2/2020","Toa Payoh",0
"27/2/2020","Toa Payoh",0
"28/2/2020","Toa Payoh",0
"29/2/2020","Toa Payoh",0
"1/3/2020","Toa Payoh",0
"2/3/2020","Toa Payoh",0
"3/3/2020","Toa Payoh",0
"4/3/2020","Toa Payoh",1
"5/3/2020","Toa Payoh",3.6
"6/3/2020","Toa Payoh",0.2
"7/3/2020","Toa Payoh",37
"8/3/2020","Toa Payoh",1.2
"9/3/2020","Toa Payoh",0
"10/3/2020","Toa Payoh",6
"11/3/2020","Toa Payoh",6
"12/3/2020","Toa Payoh",0
"13/3/2020","Toa Payoh",0
"14/3/2020","Toa Payoh",0
"15/3/2020","Toa Payoh",0
"16/3/2020","Toa Payoh",0
"17/3/2020","Toa Payoh",0
"18/3/2020","Toa Payoh",0
"19/3/2020","Toa Payoh",0
"20/3/2020","Toa Payoh",0.2
"21/3/2020","Toa Payoh",6.8
"22/3/2020","Toa Payoh",5.8
"23/3/2020","Toa Payoh",11.2
"24/3/2020","Toa Payoh",0.2
"25/3/2020","Toa Payoh",6.8
"26/3/2020","Toa Payoh",0
"27/3/2020","Toa Payoh",6
"28/3/2020","Toa Payoh",0
"29/3/2020","Toa Payoh",0
"30/3/2020","Toa Payoh",0
"31/3/2020","Toa Payoh",0
"1/4/2020","Toa Payoh",0
"2/4/2020","Toa Payoh",14.4
"3/4/2020","Toa Payoh",8.4
"4/4/2020","Toa Payoh",0
"5/4/2020","Toa Payoh",0
"6/4/2020","Toa Payoh",19.8
"7/4/2020","Toa Payoh",19.4
"8/4/2020","Toa Payoh",3.4
"9/4/2020","Toa Payoh",0
"10/4/2020","Toa Payoh",0
"11/4/2020","Toa Payoh",0
"12/4/2020","Toa Payoh",6.2
"13/4/2020","Toa Payoh",22.4
"14/4/2020","Toa Payoh",0
"15/4/2020","Toa Payoh",0.8
"16/4/2020","Toa Payoh",0
"17/4/2020","Toa Payoh",0
"18/4/2020","Toa Payoh",0
"19/4/2020","Toa Payoh",0
"20/4/2020","Toa Payoh",0
"21/4/2020","Toa Payoh",0.6
"22/4/2020","Toa Payoh",0.8
"23/4/2020","Toa Payoh",10
"24/4/2020","Toa Payoh",3
"25/4/2020","Toa Payoh",0.2
"26/4/2020","Toa Payoh",19.2
"27/4/2020","Toa Payoh",4.6
"28/4/2020","Toa Payoh",0
"29/4/2020","Toa Payoh",1.2
"30/4/2020","Toa Payoh",62.8
"1/5/2020","Toa Payoh",6
"2/5/2020","Toa Payoh",0.2
"3/5/2020","Toa Payoh",6.2
"4/5/2020","Toa Payoh",1.2
"5/5/2020","Toa Payoh",0
"6/5/2020","Toa Payoh",5.4
"7/5/2020","Toa Payoh",0
"8/5/2020","Toa Payoh",45.6
"9/5/2020","Toa Payoh",0.2
"10/5/2020","Toa Payoh",37.4
"11/5/2020","Toa Payoh",4.4
"12/5/2020","Toa Payoh",0
"13/5/2020","Toa Payoh",2.6
"14/5/2020","Toa Payoh",2.4
"15/5/2020","Toa Payoh",0
"16/5/2020","Toa Payoh",0
"17/5/2020","Toa Payoh",29
"18/5/2020","Toa Payoh",1.6
"19/5/2020","Toa Payoh",0
"20/5/2020","Toa Payoh",0.8
"21/5/2020","Toa Payoh",3.4
"22/5/2020","Toa Payoh",7.8
"23/5/2020","Toa Payoh",5.4
"24/5/2020","Toa Payoh",0
"25/5/2020","Toa Payoh",0
"26/5/2020","Toa Payoh",0.2
"27/5/2020","Toa Payoh",26.6
"28/5/2020","Toa Payoh",51
"29/5/2020","Toa Payoh",0
"30/5/2020","Toa Payoh",0.4
"31/5/2020","Toa Payoh",0
"1/6/2020","Toa Payoh",28.6
"2/6/2020","Toa Payoh",0
"3/6/2020","Toa Payoh",0
"4/6/2020","Toa Payoh",4.6
"5/6/2020","Toa Payoh",9.6
"6/6/2020","Toa Payoh",4
"7/6/2020","Toa Payoh",0
"8/6/2020","Toa Payoh",0.2
"9/6/2020","Toa Payoh",0
"10/6/2020","Toa Payoh",44.8
"11/6/2020","Toa Payoh",9.4
"12/6/2020","Toa Payoh",38.6
"13/6/2020","Toa Payoh",22.8
"14/6/2020","Toa Payoh",25.2
"15/6/2020","Toa Payoh",0.6
"16/6/2020","Toa Payoh",4.2
"17/6/2020","Toa Payoh",23.4
"18/6/2020","Toa Payoh",0.6
"19/6/2020","Toa Payoh",2
"20/6/2020","Toa Payoh",22.4
"21/6/2020","Toa Payoh",13
"22/6/2020","Toa Payoh",5.4
"23/6/2020","Toa Payoh",45.8
"24/6/2020","Toa Payoh",22.4
"25/6/2020","Toa Payoh",0
"26/6/2020","Toa Payoh",0
"27/6/2020","Toa Payoh",3
"28/6/2020","Toa Payoh",7.6
"29/6/2020","Toa Payoh",1.6
"30/6/2020","Toa Payoh",0
"1/7/2020","Toa Payoh",4.8
"2/7/2020","Toa Payoh",0
"3/7/2020","Toa Payoh",0
"4/7/2020","Toa Payoh",5.6
"5/7/2020","Toa Payoh",0
"6/7/2020","Toa Payoh",4.8
"7/7/2020","Toa Payoh",0.2
"8/7/2020","Toa Payoh",14.4
"9/7/2020","Toa Payoh",3.8
"10/7/2020","Toa Payoh",0
"11/7/2020","Toa Payoh",1.4
"12/7/2020","Toa Payoh",2.8
"13/7/2020","Toa Payoh",28
"14/7/2020","Toa Payoh",0
"15/7/2020","Toa Payoh",1.8
"16/7/2020","Toa Payoh",0
"17/7/2020","Toa Payoh",0
"18/7/2020","Toa Payoh",0
"19/7/2020","Toa Payoh",0
"20/7/2020","Toa Payoh",0
"21/7/2020","Toa Payoh",0
"22/7/2020","Toa Payoh",52.2
"23/7/2020","Toa Payoh",2.4
"24/7/2020","Toa Payoh",2.4
"25/7/2020","Toa Payoh",1.6
"26/7/2020","Toa Payoh",11.4
"27/7/2020","Toa Payoh",34.6
"28/7/2020","Toa Payoh",0.2
"29/7/2020","Toa Payoh",9.4
"30/7/2020","Toa Payoh",0.4
"31/7/2020","Toa Payoh",5.8
"1/8/2020","Toa Payoh",0
"2/8/2020","Toa Payoh",0
"3/8/2020","Toa Payoh",0
"4/8/2020","Toa Payoh",1
"5/8/2020","Toa Payoh",0
"6/8/2020","Toa Payoh",0
"7/8/2020","Toa Payoh",0
"8/8/2020","Toa Payoh",0
"9/8/2020","Toa Payoh",0
"10/8/2020","Toa Payoh",0
"11/8/2020","Toa Payoh",0
"12/8/2020","Toa Payoh",2
"13/8/2020","Toa Payoh",72.2
"14/8/2020","Toa Payoh",43
"15/8/2020","Toa Payoh",0
"16/8/2020","Toa Payoh",0
"17/8/2020","Toa Payoh",34.2
"18/8/2020","Toa Payoh",1.6
"19/8/2020","Toa Payoh",0.8
"20/8/2020","Toa Payoh",2.4
"21/8/2020","Toa Payoh",0
"22/8/2020","Toa Payoh",1.8
"23/8/2020","Toa Payoh",12
"24/8/2020","Toa Payoh",0
"25/8/2020","Toa Payoh",0
"26/8/2020","Toa Payoh",1.4
"27/8/2020","Toa Payoh",0
"28/8/2020","Toa Payoh",0.8
"29/8/2020","Toa Payoh",3.4
"30/8/2020","Toa Payoh",0
"31/8/2020","Toa Payoh",0
"1/9/2020","Toa Payoh",2.6
"2/9/2020","Toa Payoh",0
"3/9/2020","Toa Payoh",19.8
"4/9/2020","Toa Payoh",0.2
"5/9/2020","Toa Payoh",23.6
"6/9/2020","Toa Payoh",11.8
"7/9/2020","Toa Payoh",0
"8/9/2020","Toa Payoh",0
"9/9/2020","Toa Payoh",0
"10/9/2020","Toa Payoh",2.6
"11/9/2020","Toa Payoh",10.2
"12/9/2020","Toa Payoh",6.8
"13/9/2020","Toa Payoh",31.2
"14/9/2020","Toa Payoh",9.2
"15/9/2020","Toa Payoh",0
"16/9/2020","Toa Payoh",31.6
"17/9/2020","Toa Payoh",0
"18/9/2020","Toa Payoh",0
"19/9/2020","Toa Payoh",7.2
"20/9/2020","Toa Payoh",0.4
"21/9/2020","Toa Payoh",3.8
"22/9/2020","Toa Payoh",0
"23/9/2020","Toa Payoh",0
"24/9/2020","Toa Payoh",13.6
"25/9/2020","Toa Payoh",16.8
"26/9/2020","Toa Payoh",35.6
"27/9/2020","Toa Payoh",8.2
"28/9/2020","Toa Payoh",0
"29/9/2020","Toa Payoh",8.6
"30/9/2020","Toa Payoh",3
"1/10/2020","Toa Payoh",11
"2/10/2020","Toa Payoh",0.6
"3/10/2020","Toa Payoh",10
"4/10/2020","Toa Payoh",0
"5/10/2020","Toa Payoh",0
"6/10/2020","Toa Payoh",0
"7/10/2020","Toa Payoh",2.4
"8/10/2020","Toa Payoh",7.8
"9/10/2020","Toa Payoh",0
"10/10/2020","Toa Payoh",5.2
"11/10/2020","Toa Payoh",2.6
"12/10/2020","Toa Payoh",0
"13/10/2020","Toa Payoh",0
"14/10/2020","Toa Payoh",4.2
"15/10/2020","Toa Payoh",5.4
"16/10/2020","Toa Payoh",1
"17/10/2020","Toa Payoh",0
"18/10/2020","Toa Payoh",5
"19/10/2020","Toa Payoh",0
"20/10/2020","Toa Payoh",5.4
"21/10/2020","Toa Payoh",0.6
"22/10/2020","Toa Payoh",11.4
"23/10/2020","Toa Payoh",1.4
"24/10/2020","Toa Payoh",1.2
"25/10/2020","Toa Payoh",11.8
"26/10/2020","Toa Payoh",12
"27/10/2020","Toa Payoh",0
"28/10/2020","Toa Payoh",6.6
"29/10/2020","Toa Payoh",0.2
"30/10/2020","Toa Payoh",0
"31/10/2020","Toa Payoh",33.4
"1/11/2020","Toa Payoh",0.2
"2/11/2020","Toa Payoh",89.4
"3/11/2020","Toa Payoh",1.8
"4/11/2020","Toa Payoh",23.2
"5/11/2020","Toa Payoh",0
"6/11/2020","Toa Payoh",0
"7/11/2020","Toa Payoh",58.8
"8/11/2020","Toa Payoh",10.2
"9/11/2020","Toa Payoh",1.6
"10/11/2020","Toa Payoh",13.6
"11/11/2020","Toa Payoh",0
"12/11/2020","Toa Payoh",0
"13/11/2020","Toa Payoh",0
"14/11/2020","Toa Payoh",0
"15/11/2020","Toa Payoh",19.2
"16/11/2020","Toa Payoh",10.6
"17/11/2020","Toa Payoh",4.6
"18/11/2020","Toa Payoh",0
"19/11/2020","Toa Payoh",3.8
"20/11/2020","Toa Payoh",0
"21/11/2020","Toa Payoh",21
"22/11/2020","Toa Payoh",81
"23/11/2020","Toa Payoh",11
"24/11/2020","Toa Payoh",0.2
"25/11/2020","Toa Payoh",0
"26/11/2020","Toa Payoh",1.8
"27/11/2020","Toa Payoh",0
"28/11/2020","Toa Payoh",4.2
"29/11/2020","Toa Payoh",0
"30/11/2020","Toa Payoh",0
"1/12/2020","Toa Payoh",0
"2/12/2020","Toa Payoh",0.6
"3/12/2020","Toa Payoh",34.2
"4/12/2020","Toa Payoh",42.4
"5/12/2020","Toa Payoh",0.2
"6/12/2020","Toa Payoh",4.4
"7/12/2020","Toa Payoh",4.4
"8/12/2020","Toa Payoh",0.2
"9/12/2020","Toa Payoh",38
"10/12/2020","Toa Payoh",3
"11/12/2020","Toa Payoh",0
"12/12/2020","Toa Payoh",10.4
"13/12/2020","Toa Payoh",2
"14/12/2020","Toa Payoh",44.4
"15/12/2020","Toa Payoh",16
"16/12/2020","Toa Payoh",8.6
"17/12/2020","Toa Payoh",12.8
"18/12/2020","Toa Payoh",2.6
"19/12/2020","Toa Payoh",0
"20/12/2020","Toa Payoh",1.8
"21/12/2020","Toa Payoh",0
"22/12/2020","Toa Payoh",1.6
"23/12/2020","Toa Payoh",0
"24/12/2020","Toa Payoh",13.8
"25/12/2020","Toa Payoh",0
"26/12/2020","Toa Payoh",15.2
"27/12/2020","Toa Payoh",37.2
"28/12/2020","Toa Payoh",0
"29/12/2020","Toa Payoh",5
"30/12/2020","Toa Payoh",0
"31/12/2020","Toa Payoh",59.6
"1/1/2021","Toa Payoh",104.2
"2/1/2021","Toa Payoh",121.2
"3/1/2021","Toa Payoh",3.8
"4/1/2021","Toa Payoh",0
"5/1/2021","Toa Payoh",0
"6/1/2021","Toa Payoh",0
"7/1/2021","Toa Payoh",1.2
"8/1/2021","Toa Payoh",6.2
"9/1/2021","Toa Payoh",57.6
"10/1/2021","Toa Payoh",119.2
"11/1/2021","Toa Payoh",3.2
"12/1/2021","Toa Payoh",21.8
"13/1/2021","Toa Payoh",2
"14/1/2021","Toa Payoh",0
"15/1/2021","Toa Payoh",0
"16/1/2021","Toa Payoh",0
"17/1/2021","Toa Payoh",0
"18/1/2021","Toa Payoh",0
"19/1/2021","Toa Payoh",0
"20/1/2021","Toa Payoh",0
"21/1/2021","Toa Payoh",34
"22/1/2021","Toa Payoh",41
"23/1/2021","Toa Payoh",21.4
"24/1/2021","Toa Payoh",0
"25/1/2021","Toa Payoh",1
"26/1/2021","Toa Payoh",0
"27/1/2021","Toa Payoh",0
"28/1/2021","Toa Payoh",9.2
"29/1/2021","Toa Payoh",0
"30/1/2021","Toa Payoh",0
"31/1/2021","Toa Payoh",0.8
"1/2/2021","Toa Payoh",0
"2/2/2021","Toa Payoh",0
"3/2/2021","Toa Payoh",0
"4/2/2021","Toa Payoh",0
"5/2/2021","Toa Payoh",0
"6/2/2021","Toa Payoh",0
"7/2/2021","Toa Payoh",0
"8/2/2021","Toa Payoh",0.2
"9/2/2021","Toa Payoh",12
"10/2/2021","Toa Payoh",0
"11/2/2021","Toa Payoh",0.6
"12/2/2021","Toa Payoh",3.2
"13/2/2021","Toa Payoh",1.8
"14/2/2021","Toa Payoh",0.8
"15/2/2021","Toa Payoh",0
"16/2/2021","Toa Payoh",0
"17/2/2021","Toa Payoh",0
"18/2/2021","Toa Payoh",0
"19/2/2021","Toa Payoh",0
"20/2/2021","Toa Payoh",0.6
"21/2/2021","Toa Payoh",0
"22/2/2021","Toa Payoh",0
"23/2/2021","Toa Payoh",0
"24/2/2021","Toa Payoh",0.8
"25/2/2021","Toa Payoh",0.2
"26/2/2021","Toa Payoh",0
"27/2/2021","Toa Payoh",0
"28/2/2021","Toa Payoh",0
"1/3/2021","Toa Payoh",0
"2/3/2021","Toa Payoh",0
"3/3/2021","Toa Payoh",0
"4/3/2021","Toa Payoh",0
"5/3/2021","Toa Payoh",0
"6/3/2021","Toa Payoh",1
"7/3/2021","Toa Payoh",18.2
"8/3/2021","Toa Payoh",0
"9/3/2021","Toa Payoh",0
"10/3/2021","Toa Payoh",0
"11/3/2021","Toa Payoh",0
"12/3/2021","Toa Payoh",31.8
"13/3/2021","Toa Payoh",22
"14/3/2021","Toa Payoh",0
"15/3/2021","Toa Payoh",0
"16/3/2021","Toa Payoh",0
"17/3/2021","Toa Payoh",17.6
"18/3/2021","Toa Payoh",19
"19/3/2021","Toa Payoh",0
"20/3/2021","Toa Payoh",11.4
"21/3/2021","Toa Payoh",0.2
"22/3/2021","Toa Payoh",0
"23/3/2021","Toa Payoh",7.4
"24/3/2021","Toa Payoh",63.8
"25/3/2021","Toa Payoh",0.8
"26/3/2021","Toa Payoh",0
"27/3/2021","Toa Payoh",19
"28/3/2021","Toa Payoh",0
"29/3/2021","Toa Payoh",75.4
"30/3/2021","Toa Payoh",0
"31/3/2021","Toa Payoh",66
"1/4/2021","Toa Payoh",0
"2/4/2021","Toa Payoh",27
"3/4/2021","Toa Payoh",11.2
"4/4/2021","Toa Payoh",15.2
"5/4/2021","Toa Payoh",29
"6/4/2021","Toa Payoh",7.4
"7/4/2021","Toa Payoh",0
"8/4/2021","Toa Payoh",0
"9/4/2021","Toa Payoh",12.2
"10/4/2021","Toa Payoh",0
"11/4/2021","Toa Payoh",0
"12/4/2021","Toa Payoh",31.8
"13/4/2021","Toa Payoh",16.2
"14/4/2021","Toa Payoh",0
"15/4/2021","Toa Payoh",23.2
"16/4/2021","Toa Payoh",3.6
"17/4/2021","Toa Payoh",81.2
"18/4/2021","Toa Payoh",1.4
"19/4/2021","Toa Payoh",1.2
"20/4/2021","Toa Payoh",0
"21/4/2021","Toa Payoh",0
"22/4/2021","Toa Payoh",6.2
"23/4/2021","Toa Payoh",0
"24/4/2021","Toa Payoh",15.6
"25/4/2021","Toa Payoh",0
"26/4/2021","Toa Payoh",6.4
"27/4/2021","Toa Payoh",0
"28/4/2021","Toa Payoh",13.8
"29/4/2021","Toa Payoh",0
"30/4/2021","Toa Payoh",1.2
"1/5/2021","Toa Payoh",5.2
"2/5/2021","Toa Payoh",0
"3/5/2021","Toa Payoh",0
"4/5/2021","Toa Payoh",0
"5/5/2021","Toa Payoh",28.6
"6/5/2021","Toa Payoh",3.4
"7/5/2021","Toa Payoh",0
"8/5/2021","Toa Payoh",14.8
"9/5/2021","Toa Payoh",3.8
"10/5/2021","Toa Payoh",0.2
"11/5/2021","Toa Payoh",25.6
"12/5/2021","Toa Payoh",12.6
"13/5/2021","Toa Payoh",0.6
"14/5/2021","Toa Payoh",0.2
"15/5/2021","Toa Payoh",31.4
"16/5/2021","Toa Payoh",0
"17/5/2021","Toa Payoh",23.6
"18/5/2021","Toa Payoh",132
"19/5/2021","Toa Payoh",0
"20/5/2021","Toa Payoh",0
"21/5/2021","Toa Payoh",16
"22/5/2021","Toa Payoh",0.2
"23/5/2021","Toa Payoh",0
"24/5/2021","Toa Payoh",0
"25/5/2021","Toa Payoh",0
"26/5/2021","Toa Payoh",0
"27/5/2021","Toa Payoh",9.6
"28/5/2021","Toa Payoh",0
"29/5/2021","Toa Payoh",0.8
"30/5/2021","Toa Payoh",0
"31/5/2021","Toa Payoh",20.6
"1/6/2021","Toa Payoh",0
"2/6/2021","Toa Payoh",17.8
"3/6/2021","Toa Payoh",8.8
"4/6/2021","Toa Payoh",1.2
"5/6/2021","Toa Payoh",5.4
"6/6/2021","Toa Payoh",0
"7/6/2021","Toa Payoh",8
"8/6/2021","Toa Payoh",0
"9/6/2021","Toa Payoh",0
"10/6/2021","Toa Payoh",3
"11/6/2021","Toa Payoh",0
"12/6/2021","Toa Payoh",0
"13/6/2021","Toa Payoh",7.4
"14/6/2021","Toa Payoh",0
"15/6/2021","Toa Payoh",6
"16/6/2021","Toa Payoh",0
"17/6/2021","Toa Payoh",0
"18/6/2021","Toa Payoh",65.2
"19/6/2021","Toa Payoh",0.2
"20/6/2021","Toa Payoh",8.8
"21/6/2021","Toa Payoh",0
"22/6/2021","Toa Payoh",18
"23/6/2021","Toa Payoh",0
"24/6/2021","Toa Payoh",5.8
"25/6/2021","Toa Payoh",0
"26/6/2021","Toa Payoh",22
"27/6/2021","Toa Payoh",1.2
"28/6/2021","Toa Payoh",0
"29/6/2021","Toa Payoh",2.6
"30/6/2021","Toa Payoh",0
"1/7/2021","Toa Payoh",0.4
"2/7/2021","Toa Payoh",0
"3/7/2021","Toa Payoh",2
"4/7/2021","Toa Payoh",46.8
"5/7/2021","Toa Payoh",0.6
"6/7/2021","Toa Payoh",9.4
"7/7/2021","Toa Payoh",0
"8/7/2021","Toa Payoh",0
"9/7/2021","Toa Payoh",59.6
"10/7/2021","Toa Payoh",6.6
"11/7/2021","Toa Payoh",21.4
"12/7/2021","Toa Payoh",47.4
"13/7/2021","Toa Payoh",86.6
"14/7/2021","Toa Payoh",0.2
"15/7/2021","Toa Payoh",0
"16/7/2021","Toa Payoh",0.6
"17/7/2021","Toa Payoh",0
"18/7/2021","Toa Payoh",0
"19/7/2021","Toa Payoh",0.8
"20/7/2021","Toa Payoh",0
"21/7/2021","Toa Payoh",0
"22/7/2021","Toa Payoh",0
"23/7/2021","Toa Payoh",0.8
"24/7/2021","Toa Payoh",0.2
"25/7/2021","Toa Payoh",0
"26/7/2021","Toa Payoh",0
"27/7/2021","Toa Payoh",0
"28/7/2021","Toa Payoh",0
"29/7/2021","Toa Payoh",0
"30/7/2021","Toa Payoh",0
"31/7/2021","Toa Payoh",4.6
"1/8/2021","Toa Payoh",24.4
"2/8/2021","Toa Payoh",0
"3/8/2021","Toa Payoh",9.6
"4/8/2021","Toa Payoh",4.4
"5/8/2021","Toa Payoh",0
"6/8/2021","Toa Payoh",0
"7/8/2021","Toa Payoh",21.8
"8/8/2021","Toa Payoh",0.6
"9/8/2021","Toa Payoh",0
"10/8/2021","Toa Payoh",0
"11/8/2021","Toa Payoh",0.8
"12/8/2021","Toa Payoh",11.6
"13/8/2021","Toa Payoh",0
"14/8/2021","Toa Payoh",16.6
"15/8/2021","Toa Payoh",5.8
"16/8/2021","Toa Payoh",0.8
"17/8/2021","Toa Payoh",9.2
"18/8/2021","Toa Payoh",26
"19/8/2021","Toa Payoh",29.4
"20/8/2021","Toa Payoh",89.4
"21/8/2021","Toa Payoh",0
"22/8/2021","Toa Payoh",7.2
"23/8/2021","Toa Payoh",0
"24/8/2021","Toa Payoh",33.2
"25/8/2021","Toa Payoh",4
"26/8/2021","Toa Payoh",0.4
"27/8/2021","Toa Payoh",0
"28/8/2021","Toa Payoh",0
"29/8/2021","Toa Payoh",28.6
"30/8/2021","Toa Payoh",111.6
"31/8/2021","Toa Payoh",18
"1/9/2021","Toa Payoh",5
"2/9/2021","Toa Payoh",83.4
"3/9/2021","Toa Payoh",0
"4/9/2021","Toa Payoh",11.6
"5/9/2021","Toa Payoh",0
"6/9/2021","Toa Payoh",0.4
"7/9/2021","Toa Payoh",0
"8/9/2021","Toa Payoh",3.8
"9/9/2021","Toa Payoh",0
"10/9/2021","Toa Payoh",19.6
"11/9/2021","Toa Payoh",0
"12/9/2021","Toa Payoh",0
"13/9/2021","Toa Payoh",2.2
"14/9/2021","Toa Payoh",0
"15/9/2021","Toa Payoh",0
"16/9/2021","Toa Payoh",0
"17/9/2021","Toa Payoh",0
"18/9/2021","Toa Payoh",0
"19/9/2021","Toa Payoh",5.8
"20/9/2021","Toa Payoh",1.8
"21/9/2021","Toa Payoh",0.2
"22/9/2021","Toa Payoh",3.8
"23/9/2021","Toa Payoh",0
"24/9/2021","Toa Payoh",3
"25/9/2021","Toa Payoh",0
"26/9/2021","Toa Payoh",16
"27/9/2021","Toa Payoh",14.8
"28/9/2021","Toa Payoh",29.8
"29/9/2021","Toa Payoh",0
"30/9/2021","Toa Payoh",26.8
"1/10/2021","Toa Payoh",33.4
"2/10/2021","Toa Payoh",3
"3/10/2021","Toa Payoh",0
"4/10/2021","Toa Payoh",0
"5/10/2021","Toa Payoh",1
"6/10/2021","Toa Payoh",0
"7/10/2021","Toa Payoh",0
"8/10/2021","Toa Payoh",0
"9/10/2021","Toa Payoh",0
"10/10/2021","Toa Payoh",4.2
"11/10/2021","Toa Payoh",0
"12/10/2021","Toa Payoh",0
"13/10/2021","Toa Payoh",6.6
"14/10/2021","Toa Payoh",0
"15/10/2021","Toa Payoh",0
"16/10/2021","Toa Payoh",0
"17/10/2021","Toa Payoh",55.8
"18/10/2021","Toa Payoh",1
"19/10/2021","Toa Payoh",0
"20/10/2021","Toa Payoh",11.4
"21/10/2021","Toa Payoh",3.2
"22/10/2021","Toa Payoh",0
"23/10/2021","Toa Payoh",26.6
"24/10/2021","Toa Payoh",0
"25/10/2021","Toa Payoh",14.2
"26/10/2021","Toa Payoh",0.4
"27/10/2021","Toa Payoh",1.4
"28/10/2021","Toa Payoh",0
"29/10/2021","Toa Payoh",0
"30/10/2021","Toa Payoh",0
"31/10/2021","Toa Payoh",10.6
"1/11/2021","Toa Payoh",3.4
"2/11/2021","Toa Payoh",40.8
"3/11/2021","Toa Payoh",2.4
"4/11/2021","Toa Payoh",0.8
"5/11/2021","Toa Payoh",2.8
"6/11/2021","Toa Payoh",0
"7/11/2021","Toa Payoh",27.4
"8/11/2021","Toa Payoh",1
"9/11/2021","Toa Payoh",36.8
"10/11/2021","Toa Payoh",13.8
"11/11/2021","Toa Payoh",0.8
"12/11/2021","Toa Payoh",2
"13/11/2021","Toa Payoh",7.6
"14/11/2021","Toa Payoh",0
"15/11/2021","Toa Payoh",0.2
"16/11/2021","Toa Payoh",0
"17/11/2021","Toa Payoh",34.2
"18/11/2021","Toa Payoh",17.4
"19/11/2021","Toa Payoh",0
"20/11/2021","Toa Payoh",1.6
"21/11/2021","Toa Payoh",13.6
"22/11/2021","Toa Payoh",4.4
"23/11/2021","Toa Payoh",12.6
"24/11/2021","Toa Payoh",8.2
"25/11/2021","Toa Payoh",0
"26/11/2021","Toa Payoh",0
"27/11/2021","Toa Payoh",17.8
"28/11/2021","Toa Payoh",0.2
"29/11/2021","Toa Payoh",0
"30/11/2021","Toa Payoh",0
"1/12/2021","Toa Payoh",0
"2/12/2021","Toa Payoh",7.6
"3/12/2021","Toa Payoh",0
"4/12/2021","Toa Payoh",0
"5/12/2021","Toa Payoh",0
"6/12/2021","Toa Payoh",0
"7/12/2021","Toa Payoh",0
"8/12/2021","Toa Payoh",0
"9/12/2021","Toa Payoh",0
"10/12/2021","Toa Payoh",20.2
"11/12/2021","Toa Payoh",3.8
"12/12/2021","Toa Payoh",0
"13/12/2021","Toa Payoh",0
"14/12/2021","Toa Payoh",0
"15/12/2021","Toa Payoh",2
"16/12/2021","Toa Payoh",0
"17/12/2021","Toa Payoh",12.4
"18/12/2021","Toa Payoh",6.8
"19/12/2021","Toa Payoh",18.2
"20/12/2021","Toa Payoh",0
"21/12/2021","Toa Payoh",0
"22/12/2021","Toa Payoh",0
"23/12/2021","Toa Payoh",0
"24/12/2021","Toa Payoh",2.6
"25/12/2021","Toa Payoh",4.4
"26/12/2021","Toa Payoh",0
"27/12/2021","Toa Payoh",0
"28/12/2021","Toa Payoh",0
"29/12/2021","Toa Payoh",7.8
"30/12/2021","Toa Payoh",6.2
"31/12/2021","Toa Payoh",50.8
"1/1/2022","Toa Payoh",19.4
